business_id,company_name,business_ref_code,account_manager,business_group,business_unit,account_motion
135041,OVERLOAD PIZZA PTE. LTD.,SGDD9E,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
112453,PACIFIC TRADE LINE PTE LTD,SGPTWG,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
133881,Pain Perdu Limited,SGPPC4,SG AM - Caroline,AFT HK Limited,AspireBA,Key
121341,PANACEA VENTURES PTE. LTD.,SGPAV3,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
84886,PATEN INTERNATIONAL PTE. LTD.,SGPATN,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
88136,PAVING THE WAY PTE. LTD.,SGPAVT,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
141322,Peakward Green Materials Limited,SGPGTZ,SG AM - Caroline,AFT HK Limited,AspireBA,Key
116405,PENGYUAN PHARMA LIMITED,SG48H5,SG AM - Caroline,AFT HK Limited,AspireBA,Key
142043,PENROSE TECH (SINGAPORE) PTE. LTD.,SGPTNA,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
173190,Pinnable HK Limited,SGPLR2,SG AM - Caroline,AFT HK Limited,AspireBA,Key
77008,PIXELATION LABS PTE. LTD.,SGPXLT,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
130053,PLVR TECH PTE. LTD.,SGPT8B,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
116044,PO QUAN HOLDINGS PTE. LTD.,SGQUHN,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
87199,POLYTECH NEW ENERGY TECHNOLOGY PTE. LTD.,SGPLYN,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
144268,Portofino Yacht Limited,SGPRY9,SG AM - Caroline,AFT HK Limited,AspireBA,Key
114625,POSEIDON PHAROS PTE. LTD.,SGPSPB,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
65061,POSTEX PTE. LTD.,SGPP5T,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
138643,POWER INNOVATION (SINGAPORE) PTE. LTD.,SGPWNU,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
133884,PPN3 Limited,SGPL2A,SG AM - Caroline,AFT HK Limited,AspireBA,Key
133887,PPN6 Limited,SGPPL9,SG AM - Caroline,AFT HK Limited,AspireBA,Key
103624,PRIMROSE CAPITAL MANAGEMENT PTE. LTD. (AP),SGPCZC,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
105899,PROCREDIT PTE. LTD.,SGPP3P,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
149980,PTOCHS LIMITED,SGPTCL,SG AM - Caroline,AFT HK Limited,AspireBA,Key
90404,PUREST NEST PTE. LTD.,SGPUNK,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
55419,PX Ventures PTE LTD,SGVPUA,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
107250,QUANTUM EMPIRE PTE. LTD.,SGQELS,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
107103,QUANTUM FRONTIER PTE LTD,SGQUFM,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
129420,RACKSYS CREATION PTE. LTD.,SGRCCB,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
83907,RADCO ENGINEERING & CONSTRUCTION PTE. LTD.,SG6KYF,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
146232,RankRolo Limited,SGRLR9,SG AM - Caroline,AFT HK Limited,AspireBA,Key
67457,RARIUM INTERNATIONAL PTE. LTD.,SGRARH,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
54104,RAYN HOLDINGS PTE. LTD.,SGRAYH,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
120536,REFIN Group Limited,SGRGCD,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
105159,RENTLY PTE. LTD.,SGRPKP,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
98978,RENTLY SERVICE PTE. LTD.,SGTL7P,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
87818,RHY FAMILY MANAGEMENT PTE. LTD.,SGRHFN,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
72995,RINGKAS ASIA PTE. LTD.,SGRNGA,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
71079,RUBIX BLOCKCHAIN PTE. LTD.,SGRUBB,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
139695,RZ Ecom Limited,SGECLA,SG AM - Caroline,AFT HK Limited,AspireBA,Key
179606,SAFFRON TECHNOLOGIES PTE LTD,SGST5B,SG AM - Caroline,AFT HK Limited,AspireBA,Key
75043,SAFFRON TECHNOLOGIES PTE. LTD.,SGSTDS,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
142050,SAFFRON TECHNOLOGIES PTE. LTD.,SGNKVX,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
141887,San Plan Limited,SGY24Z,SG AM - Caroline,AFT HK Limited,AspireBA,Key
89596,Sasi Capital Limited,SGSACE,SG AM - Caroline,AFT HK Limited,AspireBA,Key
65171,SD LEGOS TECHNOLOGIES PTE LTD,SGLETF,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
153910,SDC International Limited,SGSN3K,SG AM - Caroline,AFT HK Limited,AspireBA,Key
84707,SERENDIPITY CAPITAL FUND MANAGEMENT COMPANY PTE LTD USD,SGSCLD,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
71455,SF CAPITAL SG PTE. LTD.,SGCP3W,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
68165,SF TREASURY SG PTE. LTD.,SGTP78,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
89236,SHADIYANA TECHNOLOGIES PTE. LTD.,SGSTQY,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
150533,SHANGHAI LEGATUM NEXUS LIMITED,SGSLWT,SG AM - Caroline,AFT HK Limited,AspireBA,Key
72228,SHANGHAI XINGAO SHIPPING PTE. LTD.,SGSHAX,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
102761,SHARDLAB PTE. LTD.,SGAYK4,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
123806,SHOPUP PTE. LTD.,SGKPTZ,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
139181,SHUN TONG INTERNATIONAL SHIPPING PTE. LTD.,SGLRA9,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
76361,SHUNG WAY RESOURCES HOLDING PTE. LTD.,SGSHUW,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
60624,SINGAPORE ANHENG PTE. LTD.,SGSAXP,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
141246,SIRSAK PTE. LTD.,SGSRSP,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
79822,SKYLAND VENTURES SG PTE. LTD.,SGSKVA,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
139610,SNL CHARTERING PTE. LTD.,SGSNLC,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
134811,SNN PACKAGING SOLUTIONS PTE. LTD.,SGPXFC,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
130037,SOCMA ASIA PTE. LTD.,SGXT7U,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
139485,Softel HK Limited,SGSFLQ,SG AM - Caroline,AFT HK Limited,AspireBA,Key
82592,SOILABS PTE. LTD.,SGSPDT,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
68356,SOONISH PTE. LIMITED,SGSNSP,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
70142,SRIBUU FINANCIAL PTE. LTD.,SGSRBF,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
147173,Stadioo Global Limited,SGSGG4,SG AM - Caroline,AFT HK Limited,AspireBA,Key
103706,STAMFORD PRESS (PTE) LTD (In Membersâ€™ Voluntary Liquidation),SG6AUP,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
134365,"STARGLOWS INTERNATIONAL TRADING CO., LIMITED",SG6SZM,SG AM - Caroline,AFT HK Limited,AspireBA,Key
67575,STELLAR NATION TRADING PTE.LTD.,SGSTNE,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
149926,Studio Asia Holdings Limited,SGQ2BK,SG AM - Caroline,AFT HK Limited,AspireBA,Key
115738,Summit Peak International Company Limited,SGEQJE,SG AM - Caroline,AFT HK Limited,AspireBA,Key
69979,SUNGLOW AGRICHEM PTE. LTD.,SGSUAV,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
84077,TANCARB INDUSTRIES PTE. LTD,SGWAG2,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
84486,TANGE TECHNOLOGY (SINGAPORE) PTE. LTD.,SGTT7X,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
173919,TANGE TECHNOLOGY SINGAPORE PTE LTD,SGTTJC,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
130625,TAZAPAY PTE. LTD.,SGTAZP,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
122636,TB EVENTS PTE. LTD.,SGDHNZ,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
82427,TERRA PAYMENT SERVICES (SINGAPORE) PTE LTD,SGTPBD,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
90121,TERRAVERDE JOURNEYS PTE. LTD.,SGTERJ,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
87141,THE CARE SVC PTE. LTD.,SGTCZF,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
72124,THOUSAND PLATEAU PTE. LTD.,SGTPG6,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
146581,Thrive Collective Limited,SGTZEZ,SG AM - Caroline,AFT HK Limited,AspireBA,Key
105103,TIME LOGISTICS & TECHNOLOGY PTE. LTD.,SGTML4,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
63053,Tinai Private Limited,SGTNAP,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
52843,TINY ASSETS PTE. LTD.,SGTNYA,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
146135,TINY AWAY ESCAPE (DAYLESFORD) PTE. LTD.,SGTA2J,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
145129,TINY AWAY ESCAPE (GRAMPIANS) PTE. LTD.,SGFED8,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
173626,TINY AWAY ESCAPE (LAANECOORIE) PTE. LTD.,SGTNAM,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
179972,TINY AWAY ESCAPE TALBINGO PTE LTD,SGTNAD,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
56856,Tonik Financial Pte Ltd,SGTNKF,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
148502,Toyeast Limited,SGTYEL,SG AM - Caroline,AFT HK Limited,AspireBA,Key
138858,TRADEWELL GLOBAL SHIPPING PTE. LTD.,SGTGHX,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
78658,TRALA LAB PTE. LTD.,SGJYMC,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
73408,TRUE GLOBAL VENTURES 4 PLUS PTE. LTD.,SGTRGY,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
120222,UNITE PROPERTIES PTE. LTD.,SGUPWW,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
85331,UNITEC GLOBAL TRADING PTE. LTD.,SGUGWY,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
60213,UPSURGE LABS PTE LTD,SGNPQM,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
77915,URTON TRADING PTE. LTD.,SGURTT,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
142788,UTAK LIMITED,SGUTAL,SG AM - Caroline,AFT HK Limited,AspireBA,Key
118028,VE DE DI HOLDINGS PTE. LTD.,SGHDPR,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
94208,VIAS DEVELOPMENT PTE. LTD.,SGVADF,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
87584,VICTORIAM PTE. LTD.,SGVPEZ,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
173605,VIRTUAL X HK LIMITED,SGVLTJ,SG AM - Caroline,AFT HK Limited,AspireBA,Key
145039,WATER WELL GROUP PTE. LTD.,SGWAW9,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
84976,WAY PACIFIC PTE. LTD.,SGWPAA,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
135391,WBAYS GLOBAL LIMITED,SGWBAG,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
173074,WEBABLE PTE. LTD.,SGWPQA,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
87774,WEBABLE PTE. LTD.,SGWPKQ,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
148197,WEICHENG ELECTRONIC TECHNOLOGY LIMITED,SGWECE,SG AM - Caroline,AFT HK Limited,AspireBA,Key
134834,Westerra Holding Limited,SGWEHV,SG AM - Caroline,AFT HK Limited,AspireBA,Key
58127,WOODHOO PTE. LTD.,SGWDHP,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
120483,WSPN TECHNOLOGY SG PTE. LTD.,SGWTUE,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
129833,XINCHUANG IMPORT & EXPORT PTE. LTD.,SGXNML,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
134433,YDNE TIME PTE LTD,SGYDNT,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
108170,YING CONSERVATION RESEARCH PTE. LTD.,SGYNCA,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
113081,YOBO LABS PTE. LTD.,SGLPRM,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
135295,ZAT GROUP PTE. LTD.,SGZAG3,SG AM - Caroline,Aspire FT Pte Ltd,AspireBA,Key
172914,ZJT TRADING LIMITED,SGZJTT,SG AM - Caroline,AFT HK Limited,AspireBA,Key
76676,"(THB) HealthDidi Co., Ltd",SGHELC,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
80816,"(USD) SPROUT SOLUTIONS PHIL., INC",SGSSHW,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
85002,1MSG PTE. LTD.,SGMSP2,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
174326,5FORE AI PTE LTD,SG5FRP,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
85872,AARON HOLDINGS PTE. LTD.,SGAARH,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
72538,ABHIBHA TECHNOLOGIES PTE. LTD.,SGABHT,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
115326,AC GLOBAL CONSULTING PTE. LTD.,SGGCY2,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
63847,ACE MANAGEMENT SERVICES PTE. LTD.,SGACM4,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
87075,ADVANCY SINGAPORE PTE LTD,SGADSQ,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
128403,ADVISCENT PTE. LTD.,SGWVWJ,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
173050,AFTERSHOCK PC PTE LTD,SG3TPU,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
122159,AIOLUS INTERNATIONAL LOGISTICS PTE LTD,SGNTN2,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
80966,"AIRR LABS (VIETNAM) CO., LTD.",SGARLC,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
97536,AITECHNOLOGIES PTE LTD,SGAPJR,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
135682,AIVIET VENTURES PTE. LTD.,SGAVVC,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
88439,ALCOSM PTE. LTD.,SGAPQ9,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
139797,ALPHA V PTE. LTD.,SGAP74,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
133979,ALPINE TECH PTE. LTD.,SGALT7,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
110911,AMW CYBERTECH PTE. LTD.,SGAMWC,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
100394,ANSON TECH PTE. LTD.,SGANTZ,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
97373,AP PREMIER PTE. LTD.,SGPPJD,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
123356,APPFACTORY GLOBAL PTE. LTD.,SGAPG5,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
107154,APPLABS MEDIA PTE. LTD.,SGAPMP,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
65414,ARTA TECH PTE. LTD.,SGARBW,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
66279,ARUMMI FOODS PTE. LTD.,SGARFM,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
70209,ASIA CONNET PTE. LTD.,SGASCW,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
73180,ASIA WEALTH PLATFORM PTE. LTD.,SGASWF,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
77352,ATALENT SG PTE. LTD.,SGATPT,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
96714,Atas Digital Pte Ltd,SGATD6,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
80815,AUGMENTUS PTE. LTD.,SGAPBX,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
75599,AVANTEK SYSTEMS PTE. LTD.,SGAVAS,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
101000,AVIRAL ELECTRONICS PTE. LTD.,SGAVRE,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
60315,BAZAAR TECHNOLOGIES PTE LTD,SGBAZT,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
147638,BEFITTING MOTION PTE. LTD.,SGBMM2,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
95040,BIG 3 GROUP PTE. LTD.,SGEEWB,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
80046,BLOCK OFFICE PTE. LTD.,SGBLF2,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
99042,BLUE SOLE LIMITED,SGBUL5,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
150313,BluPeak Ventures Co,SGBUVY,SG AM-Rachel,AFT US LLC,AspireBA,Key
59328,BOOKME PTE. LTD.,SGBKMP,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
80433,BOOTLOADER STUDIO HOLDINGS PRIVATE LIMITED,SGBTLS,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
107823,BRAVEWING SOLUTIONS PTE. LTD.,SGBRSB,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
83438,BRIOHR PTE. LTD.,SGBRHP,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
105631,CALVIN BALL PTE. LTD.,SGCALB,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
72147,CARGOAI PTE. LTD.,SGCP9H,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
113352,CASA MIA 2 PTE. LTD.,SGYYVU,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
137282,CASA MIA 2025 PTE. LTD.,SGHY5Y,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
84060,CASA MIA HOLDINGS PTE. LTD.,SGCAHC,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
131921,CATALYSIS LABS PTE. LTD.,SGCLNY,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
72969,CHEAK PTE. LTD.,SGBPBF,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
81582,CHICHIBU CONSULTING PTE. LTD.,SGCHCU,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
131110,CIRCULAR NOW (SG) FINANCIAL PTE. LTD.,SGCRFN,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
131458,CIRCULAR NOW (SG) PTE. LTD.,SGQQ6E,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
76351,CIVILS.AI PTE. LTD.,SGCVLP,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
123885,CLOUD AMBASSADORS TECHNOLOGY PTE. LTD.,SGCA87,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
94388,CODA PAYMENTS PHILLIPPINES INC,SGCDPD,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
87880,CODA PAYMENTS PTE LTD,SGCDAP,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
90344,CODA PAYMENTS PTE LTD USD,SGCDPL,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
176304,Coda Tech Services Co Ltd,THCDAT,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
116634,"Coda Tech Services Co., Ltd.",SGCDAT,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
123896,COFFEE MEETS BAGEL PTE. LTD.,SGCLMS,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
70484,COLABS GLOBAL PTE. LTD.,SGCLGS,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
107081,CORPAGENT ONLINE PTE. LTD.,SGCRNF,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
174563,COVE LIVING II PTE LTD PM,SGFMZJ,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
80463,COVE LIVING III PTE. LTD.,SGCVL9,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
70404,CPWEB SOLUTIONS PTE. LTD.,SGCPSF,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
145093,CREDSHIELDS TECHNOLOGIES PTE. LTD.,SGQCR4,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
90656,DAZZ PTE LTD,SGDAZP,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
65252,DC Byte Asia Pte. Ltd.,SGBYAW,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
80202,DECOR WORLD SERVICES PTE. LTD.,SGDWRC,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
81235,DECUBE DATA PTE. LTD.,SGDEDX,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
175188,Decube Inc,USDEC9,SG AM-Rachel,AFT US LLC,AspireBA,Key
53221,DEFENG INTERNATIONAL LINES PTE.LTD.,SGSHNC,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
50195,Deliveree Private Limited,SGDEPK,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
141708,DESIGN CONNEXION ASIA PACIFIC PTE. LTD.,SGDCR5,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
93087,DG GLOBAL TECHNOLOGY PTE. LTD.,SGDGG7,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
114025,DIGIMENTAL GLOBAL NETWORK SOLUTION PTE. LTD.,SGWXHM,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
99918,DIGITAL ASSET NETWORK SECURITY PTE LTD,SGJTY5,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
80746,DIGITIBLE PTE. LTD.,SGDGP4,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
125664,DMZ FINTECH PTE. LTD.,SGDMZF,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
176392,DOCTOR ANYWHERE OPERATIONS PTE LTD (USD),SGDCA7,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
85333,DORA PLATFORM PTE. LTD.,SGDRP2,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
138008,DOSFARM PTE. LTD.,SGDSFP,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
56118,DOTZERO PTE. LTD.,SGDTZP,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
129876,DRAGONGLASS TECHNOLOGY PTE. LTD.,SGDRTW,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
147380,Dyment labs PTE LTD,SGDYMA,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
125894,ECOMMERCE ENABLERS PTE. LTD. (EURO),SGECEP,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
91438,ECOMMERCE ENABLERS PTE. LTD. (SGD),SGECME,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
91687,ECOMMERCE ENABLERS PTE. LTD. (USD),SGECEF,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
142855,ECOMWARTS GROUP PRIVATE LIMITED,SGZWER,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
56066,EDEN BOOST PRIVATE LIMITED,SGEDEB,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
163878,EEZEE COMMERCE (THAILAND) COMPANY LIMITED,SGEEZC,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
124375,EEZEE TECHNOLOGIES INC,SGEETV,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
145670,ELSER GLOBAL PTE. LTD.,SGELSG,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
72551,Endowus HK Limited,SGENDL,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
101068,Endowus HK Limited,SGELZQ,SG AM-Rachel,AFT HK Limited,AspireBA,Key
51626,ENDOWUS SINGAPORE PTE. LTD.,SGENDP,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
74188,ERA AGRO TECHNOLOGY PTE. LTD.,SGERAA,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
108372,EVENTUS SECURITY PTE. LTD.,SGEVSA,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
144670,EXTALIA PTE. LTD.,SGEPW8,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
69907,EYEPAX IT CONSULTING PTE. LTD.,SGEYCG,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
70215,Factail Technologies Pte. Ltd.,SGFACT,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
146472,FILEVERSE PTE. LTD.,SGXSJ3,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
95153,FILEVERSE PTE. LTD.,SGFEVR,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
71723,FINAL UPGRADE AI PTE. LTD.,SGDCEP,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
172908,FINHAY TECH SG PTE LTD,SGFNHT,SG AM-Rachel,Aspire FT Pte Ltd,AspireBA,Key
91832,FIRST PAGE DIGITAL PTE. LTD.,SGFRPA,SG AM-Rachel,Aspire FT Pte Ltd,AspireOS,Key
